POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
1940,-4.7437,-23.7207,-13.5201,2.1232,0.0,-28.4644,-11.3969,-39.8613
1941,-4.4743,-23.8998,-14.3626,2.1949,0.0,-28.3741,-12.1677,-40.5418
1942,-4.2178,-25.063,-13.7225,2.165,0.0,-29.2808,-11.5575,-40.8383
1943,-3.5938,-25.089,-13.3665,2.0827,0.0,-28.6828,-11.2838,-39.9666
1944,-4.2325,-23.0715,-14.6784,2.1492,0.0,-27.304,-12.5292,-39.8332
1945,-3.4569,-24.543,-13.8173,2.0601,0.0,-27.9999,-11.7572,-39.7571
1946,-3.258,-24.0739,-14.1559,2.1036,0.0,-27.3319,-12.0523,-39.3842
1947,-3.8111,-24.9177,-13.5808,2.1656,0.0,-28.7288,-11.4152,-40.144
1948,-5.4815,-24.6225,-13.5376,2.0974,0.0,-30.104,-11.4402,-41.5442
1949,-4.6051,-24.915,-13.6986,2.1549,0.0,-29.5201,-11.5437,-41.0638
1950,-3.1252,-23.2886,-14.5381,2.1222,0.0,-26.4138,-12.4159,-38.8297
1951,-4.5705,-23.9044,-13.9886,2.0774,0.0,-28.4749,-11.9112,-40.3861
1952,-4.6622,-24.2231,-14.2014,2.124,0.0,-28.8853,-12.0774,-40.9627
1953,-4.6901,-23.683,-14.1059,2.1659,0.0,-28.3731,-11.94,-40.3131
1954,-4.8169,-23.825,-13.8121,2.1059,0.0,-28.6419,-11.7062,-40.3481
1955,-4.7669,-23.9311,-13.7802,2.0752,0.0,-28.698,-11.705,-40.403
1956,-4.3606,-23.9763,-13.8783,2.1218,0.0,-28.3369,-11.7565,-40.0934
1957,-4.5143,-24.1793,-14.3044,2.0679,0.0,-28.6936,-12.2365,-40.9301
1958,-5.3638,-23.7008,-14.2866,2.137,0.0,-29.0646,-12.1496,-41.2142
1959,-2.1742,-24.4423,-13.6723,2.122,0.0,-26.6165,-11.5503,-38.1668
1960,-4.6995,-24.7015,-13.8856,2.1693,0.0,-29.401,-11.7163,-41.1173
1961,-5.4176,-24.0219,-13.7162,2.0957,0.0,-29.4395,-11.6205,-41.06
1962,-3.934,-23.8019,-13.8456,2.0981,0.0,-27.7359,-11.7475,-39.4834
1963,-4.4254,-23.7191,-13.907,2.1447,0.0,-28.1445,-11.7623,-39.9068
1964,-4.8545,-23.394,-14.0816,2.138,0.0,-28.2485,-11.9436,-40.1921
1965,-4.7721,-25.2876,-13.8432,2.1615,0.0,-30.0597,-11.6817,-41.7414
1966,-3.8179,-23.6834,-14.232,2.0833,0.0,-27.5013,-12.1487,-39.65
1967,-4.6282,-24.4102,-13.8464,2.1086,0.0,-29.0384,-11.7378,-40.7762
1968,-5.2438,-23.9859,-13.6372,2.1433,0.0,-29.2297,-11.4939,-40.7236
1969,-4.0099,-24.2772,-13.7956,2.1195,0.0,-28.2871,-11.6761,-39.9632
1970,-3.8997,-24.2728,-14.6285,2.0852,0.0,-28.1725,-12.5433,-40.7158
1971,-4.127,-24.3558,-13.8193,2.1568,0.0,-28.4828,-11.6625,-40.1453
1972,-4.684,-22.4843,-14.3972,2.1811,0.0,-27.1683,-12.2161,-39.3844
1973,-4.7951,-24.3185,-13.9334,2.1222,0.0,-29.1136,-11.8112,-40.9248
1974,-4.2828,-23.5084,-14.2718,2.1071,0.0,-27.7912,-12.1647,-39.9559
1975,-4.3352,-23.8914,-14.0643,2.1819,0.0,-28.2266,-11.8824,-40.109
1976,-4.4578,-24.1289,-13.3897,2.187,0.0,-28.5867,-11.2027,-39.7894
1977,-3.0868,-23.7239,-13.6446,2.0752,0.0,-26.8107,-11.5694,-38.3801
1978,-3.9676,-24.6796,-13.5427,2.1301,0.0,-28.6472,-11.4126,-40.0598
1979,-4.7986,-24.282,-13.9717,2.1334,0.0,-29.0806,-11.8383,-40.9189
1980,-3.0829,-24.1686,-13.6618,2.1507,0.0,-27.2515,-11.5111,-38.7626
1981,-4.9216,-24.12,-13.8645,2.13,0.0,-29.0416,-11.7345,-40.7761
1982,-4.2912,-23.4687,-14.1599,2.1576,0.0,-27.7599,-12.0023,-39.7622
1983,-4.2261,-23.9137,-13.705,2.1667,0.0,-28.1398,-11.5383,-39.6781
1984,-4.4233,-24.2398,-13.9461,2.174,0.0,-28.6631,-11.7721,-40.4352
1985,-4.0426,-23.6991,-14.1909,2.1749,0.0,-27.7417,-12.016,-39.7577
1986,-4.3719,-23.8149,-14.162,2.0949,0.0,-28.1868,-12.0671,-40.2539
1987,-4.0889,-24.2899,-13.9373,2.1682,0.0,-28.3788,-11.7691,-40.1479
1988,-3.6539,-24.0541,-14.0919,2.1284,0.0,-27.708,-11.9635,-39.6715
1989,-5.0504,-24.7667,-13.6001,2.1062,0.0,-29.8171,-11.4939,-41.311
1990,-4.7257,-24.7919,-13.6921,2.1627,0.0,-29.5176,-11.5294,-41.047
1991,-3.5339,-24.2042,-14.0697,2.1076,0.0,-27.7381,-11.9621,-39.7002
1992,-3.7232,-24.8913,-13.4714,2.1524,0.0,-28.6145,-11.319,-39.9335
1993,-3.8305,-24.2444,-13.8216,2.1422,0.0,-28.0749,-11.6794,-39.7543
1994,-4.2061,-23.4127,-14.0642,2.1762,0.0,-27.6188,-11.888,-39.5068
1995,-3.6109,-23.4107,-14.5078,2.1739,0.0,-27.0216,-12.3339,-39.3555
1996,-4.0926,-23.7662,-14.0141,2.1539,0.0,-27.8588,-11.8602,-39.719
1997,-4.0736,-23.8213,-14.2186,2.1364,0.0,-27.8949,-12.0822,-39.9771
1998,-3.4857,-24.5552,-14.2495,2.1542,0.0,-28.0409,-12.0953,-40.1362
1999,-3.9971,-23.8802,-14.0173,2.1167,0.0,-27.8773,-11.9006,-39.7779
2000,-3.808,-24.2293,-13.6996,2.1576,0.0,-28.0373,-11.542,-39.5793
2001,-3.8594,-23.1784,-14.5026,2.159,0.0,-27.0378,-12.3436,-39.3814
2002,-3.9059,-24.3766,-13.5032,2.1189,0.0,-28.2825,-11.3843,-39.6668
2003,-4.9014,-24.0151,-14.3976,2.1515,0.0,-28.9165,-12.2461,-41.1626
2004,-2.459,-24.5358,-14.1153,2.1524,0.0,-26.9948,-11.9629,-38.9577
2005,-1.6711,-23.6573,-14.1096,2.1316,0.0,-25.3284,-11.978,-37.3064
2006,-3.7346,-24.3172,-13.9841,2.1493,0.0,-28.0518,-11.8348,-39.8866
2007,-4.3411,-24.0896,-13.5932,2.1315,0.0,-28.4307,-11.4617,-39.8924
2008,-4.0475,-24.1344,-14.2039,2.1496,0.0,-28.1819,-12.0543,-40.2362
2009,-4.2326,-23.5351,-14.0839,2.1215,0.0,-27.7677,-11.9624,-39.7301
2010,-3.964,-23.1994,-14.0663,2.1138,0.0,-27.1634,-11.9525,-39.1159
2011,-5.0193,-24.0328,-14.3379,2.0855,0.0,-29.0521,-12.2524,-41.3045
2012,-5.1871,-22.5115,-14.9943,2.1188,0.0,-27.6986,-12.8755,-40.5741
2013,-3.6606,-23.8756,-14.078,2.0807,0.0,-27.5362,-11.9973,-39.5335
2014,-5.3023,-23.9515,-14.0574,2.0702,0.0,-29.2538,-11.9872,-41.241
2015,-4.6288,-23.0677,-14.8966,2.0861,0.0,-27.6965,-12.8105,-40.507
2016,-3.8489,-23.378,-14.4884,2.0738,0.0,-27.2269,-12.4146,-39.6415
2017,-3.4425,-23.3366,-14.5306,2.1429,0.0,-26.7791,-12.3877,-39.1668
2018,-4.9301,-23.2916,-14.2723,2.0867,0.0,-28.2217,-12.1856,-40.4073
2019,-3.7879,-24.6931,-13.1393,2.1046,0.0,-28.481,-11.0347,-39.5157
2020,-3.0382,-23.9456,-13.8361,2.1309,0.0,-26.9838,-11.7052,-38.689
2021,-3.29,-23.8354,-14.1839,2.1009,0.0,-27.1254,-12.083,-39.2084
2022,-4.3989,-24.1203,-13.8541,2.1373,0.0,-28.5192,-11.7168,-40.236
2023,-3.6615,-24.2397,-14.1565,2.1078,0.0,-27.9012,-12.0487,-39.9499
2024,-2.7214,-24.3874,-14.3841,2.0885,0.0,-27.1088,-12.2956,-39.4044
2025,-4.6251,-24.0366,-14.0836,2.0673,0.0,-28.6617,-12.0163,-40.678
2026,-4.2106,-23.5581,-14.6506,2.1442,0.0,-27.7687,-12.5064,-40.2751
2027,-3.9994,-23.2919,-14.1618,2.1093,0.0,-27.2913,-12.0525,-39.3438
2028,-4.3179,-24.289,-13.9083,2.1419,0.0,-28.6069,-11.7664,-40.3733
2029,-4.4556,-23.0201,-14.5296,2.1292,0.0,-27.4757,-12.4004,-39.8761
2030,-4.5708,-24.2202,-13.8717,2.1315,0.0,-28.791,-11.7402,-40.5312
2031,-4.7382,-23.771,-13.9682,2.0588,0.0,-28.5092,-11.9094,-40.4186
2032,-4.2259,-23.8047,-14.0951,2.1329,0.0,-28.0306,-11.9622,-39.9928
2033,-4.1612,-23.5151,-14.0568,2.1964,0.0,-27.6763,-11.8604,-39.5367
2034,-4.1765,-24.1675,-14.3391,2.1351,0.0,-28.344,-12.204,-40.548
2035,-3.4072,-24.3658,-13.7793,2.1657,0.0,-27.773,-11.6136,-39.3866
2036,-3.7258,-24.4155,-13.641,2.1081,0.0,-28.1413,-11.5329,-39.6742
2037,-3.8929,-23.6278,-14.3616,2.1505,0.0,-27.5207,-12.2111,-39.7318
2038,-3.7313,-23.799,-14.661,2.1307,0.0,-27.5303,-12.5303,-40.0606
2039,-3.4871,-23.8031,-14.2461,2.0877,0.0,-27.2902,-12.1584,-39.4486
2040,-2.7706,-24.2909,-13.9805,2.1476,0.0,-27.0615,-11.8329,-38.8944
2041,-3.7591,-23.9625,-14.6331,2.1793,0.0,-27.7216,-12.4538,-40.1754
2042,-4.2938,-24.421,-14.1457,2.144,0.0,-28.7148,-12.0017,-40.7165
2043,-1.76,-24.0841,-14.33,2.1266,0.0,-25.8441,-12.2034,-38.0475
2044,-4.4127,-24.0922,-14.2546,2.1532,0.0,-28.5049,-12.1014,-40.6063
2045,-3.7942,-24.1783,-14.4442,2.0939,0.0,-27.9725,-12.3503,-40.3228
2046,-3.6262,-24.3505,-14.1883,2.1085,0.0,-27.9767,-12.0798,-40.0565
2047,-4.3674,-23.6803,-13.6857,2.1725,0.0,-28.0477,-11.5132,-39.5609
2048,-3.895,-24.2251,-14.1461,2.1346,0.0,-28.1201,-12.0115,-40.1316
2049,0.3271,-24.6706,-13.7817,2.1293,0.0,-24.3435,-11.6524,-35.9959
2050,-4.844,-23.6448,-14.611,2.1361,0.0,-28.4888,-12.4749,-40.9637
2051,-3.4494,-23.3226,-14.1642,2.1092,0.0,-26.772,-12.055,-38.827
2052,-4.2393,-24.4654,-14.2515,2.1509,0.0,-28.7047,-12.1006,-40.8053
2053,-3.8057,-24.0403,-13.8812,2.1907,0.0,-27.846,-11.6905,-39.5365
2054,-3.953,-23.9513,-13.9702,2.1719,0.0,-27.9043,-11.7983,-39.7026
2055,-2.2794,-23.8486,-14.1034,2.11,0.0,-26.128,-11.9934,-38.1214
2056,-3.9389,-23.8104,-14.0573,2.1508,0.0,-27.7493,-11.9065,-39.6558
2057,-3.3397,-24.5411,-14.0673,2.1506,0.0,-27.8808,-11.9167,-39.7975
2058,-4.9702,-23.1607,-14.7475,2.136,0.0,-28.1309,-12.6115,-40.7424
2059,-2.7202,-24.2997,-13.8911,2.1697,0.0,-27.0199,-11.7214,-38.7413
2060,-3.5626,-24.0249,-13.9636,2.163,0.0,-27.5875,-11.8006,-39.3881
2061,-3.6924,-24.1649,-13.9636,2.1024,0.0,-27.8573,-11.8612,-39.7185
2062,-4.5629,-23.4851,-13.9857,2.1183,0.0,-28.048,-11.8674,-39.9154
2063,-3.6896,-24.3197,-13.74,2.173,0.0,-28.0093,-11.567,-39.5763
2064,-4.0262,-24.3392,-14.4674,2.1506,0.0,-28.3654,-12.3168,-40.6822
2065,-3.9544,-24.6163,-14.3198,2.1802,0.0,-28.5707,-12.1396,-40.7103
2066,-4.0596,-22.355,-14.9923,2.1189,0.0,-26.4146,-12.8734,-39.288
2067,-3.7598,-23.6998,-13.9279,2.1865,0.0,-27.4596,-11.7414,-39.201
2068,-4.3056,-24.3045,-13.7147,2.1296,0.0,-28.6101,-11.5851,-40.1952
2069,-3.5427,-23.8143,-13.8688,2.1446,0.0,-27.357,-11.7242,-39.0812
2070,-2.6273,-24.7946,-14.2337,2.1107,0.0,-27.4219,-12.123,-39.5449
2071,-4.5875,-24.8544,-13.5633,2.1672,0.0,-29.4419,-11.3961,-40.838
2072,-4.0846,-24.1635,-13.577,2.1325,0.0,-28.2481,-11.4445,-39.6926
2073,-3.6911,-24.296,-13.8772,2.2016,0.0,-27.9871,-11.6756,-39.6627
2074,-4.3694,-24.2088,-13.4417,2.1028,0.0,-28.5782,-11.3389,-39.9171
2075,-4.2807,-24.2725,-13.7043,2.1635,0.0,-28.5532,-11.5408,-40.094
2076,-4.0895,-23.8128,-14.2241,2.1415,0.0,-27.9023,-12.0826,-39.9849
2077,-4.7208,-24.6163,-13.9167,2.1026,0.0,-29.3371,-11.8141,-41.1512
2078,-3.7892,-24.345,-13.87,2.1467,0.0,-28.1342,-11.7233,-39.8575
2079,-4.8913,-24.2927,-14.5769,2.1341,0.0,-29.184,-12.4428,-41.6268
2080,-3.9954,-23.8947,-14.0198,2.1627,0.0,-27.8901,-11.8571,-39.7472
2081,-4.6327,-23.4329,-14.2522,2.1496,0.0,-28.0656,-12.1026,-40.1682
2082,-3.698,-23.1416,-14.276,2.1277,0.0,-26.8396,-12.1483,-38.9879
2083,-4.8915,-24.0139,-13.6551,2.1574,0.0,-28.9054,-11.4977,-40.4031
2084,-4.9274,-23.8752,-14.2273,2.148,0.0,-28.8026,-12.0793,-40.8819
2085,-4.7966,-23.3853,-14.3182,2.1627,0.0,-28.1819,-12.1555,-40.3374
2086,-4.1083,-24.1948,-14.0076,2.1288,0.0,-28.3031,-11.8788,-40.1819
2087,-4.3374,-23.8853,-13.8618,2.1304,0.0,-28.2227,-11.7314,-39.9541
2088,-4.3191,-23.664,-14.5207,2.1125,0.0,-27.9831,-12.4082,-40.3913
2089,-3.6213,-23.5881,-14.0086,2.1405,0.0,-27.2094,-11.8681,-39.0775
2090,-3.4366,-23.8899,-14.2003,2.1311,0.0,-27.3265,-12.0692,-39.3957
2091,-4.4875,-23.2493,-14.642,2.1443,0.0,-27.7368,-12.4977,-40.2345
2092,-4.3814,-23.8847,-14.0116,2.1861,0.0,-28.2661,-11.8255,-40.0916
2093,-4.6633,-23.7202,-14.2564,2.1597,0.0,-28.3835,-12.0967,-40.4802
2094,-2.9666,-23.6467,-14.1184,2.1459,0.0,-26.6133,-11.9725,-38.5858
2095,-4.3937,-23.5035,-14.4038,2.1163,0.0,-27.8972,-12.2875,-40.1847
2096,-2.9036,-24.2369,-13.8613,2.1321,0.0,-27.1405,-11.7292,-38.8697
2097,-3.2537,-23.4516,-14.3448,2.1853,0.0,-26.7053,-12.1595,-38.8648
2098,-3.38,-23.9199,-14.2352,2.1594,0.0,-27.2999,-12.0758,-39.3757
2099,-4.4079,-23.5332,-14.4264,2.1424,0.0,-27.9411,-12.284,-40.2251
2100,-4.1442,-23.6066,-14.1079,2.0997,0.0,-27.7508,-12.0082,-39.759
2101,-4.4128,-23.3515,-14.7422,2.1641,0.0,-27.7643,-12.5781,-40.3424
2102,-3.7579,-24.0461,-13.6901,2.0902,0.0,-27.804,-11.5999,-39.4039
2103,-5.0353,-23.7685,-14.2642,2.1086,0.0,-28.8038,-12.1556,-40.9594
2104,-3.9766,-23.78,-14.0447,2.1297,0.0,-27.7566,-11.915,-39.6716
2105,-2.4533,-23.7818,-13.9232,2.1315,0.0,-26.2351,-11.7917,-38.0268
2106,-4.0551,-23.4897,-13.9808,2.1441,0.0,-27.5448,-11.8367,-39.3815
2107,-3.988,-24.2516,-14.0563,2.1159,0.0,-28.2396,-11.9404,-40.18
2108,-4.505,-23.7985,-14.1979,2.1272,0.0,-28.3035,-12.0707,-40.3742
2109,-4.3771,-24.1062,-13.526,2.1499,0.0,-28.4833,-11.3761,-39.8594
2110,-3.8804,-23.1225,-14.2421,2.163,0.0,-27.0029,-12.0791,-39.082
2111,-3.8618,-23.8483,-13.8128,2.1091,0.0,-27.7101,-11.7037,-39.4138
2112,-3.8793,-23.6748,-14.2269,2.1341,0.0,-27.5541,-12.0928,-39.6469
2113,-4.6729,-23.387,-14.2197,2.1581,0.0,-28.0599,-12.0616,-40.1215
2114,-4.5026,-24.1347,-14.1482,2.1568,0.0,-28.6373,-11.9914,-40.6287
2115,-3.6481,-23.986,-14.2668,2.1034,0.0,-27.6341,-12.1634,-39.7975
2116,-4.2364,-24.1298,-13.7415,2.1526,0.0,-28.3662,-11.5889,-39.9551
2117,-3.2532,-23.8411,-14.4948,2.1319,0.0,-27.0943,-12.3629,-39.4572
2118,-5.1667,-23.7063,-13.8446,2.0974,0.0,-28.873,-11.7472,-40.6202
2119,-4.5076,-24.8699,-13.6106,2.1476,0.0,-29.3775,-11.463,-40.8405
2120,-4.0844,-23.7194,-13.771,2.2017,0.0,-27.8038,-11.5693,-39.3731
2121,-3.9363,-24.1657,-13.6629,2.1641,0.0,-28.102,-11.4988,-39.6008
2122,-3.4185,-23.6073,-14.2232,2.1364,0.0,-27.0258,-12.0868,-39.1126
2123,-2.6778,-24.155,-14.1482,2.1459,0.0,-26.8328,-12.0023,-38.8351
2124,-4.3391,-23.9701,-14.2231,2.157,0.0,-28.3092,-12.0661,-40.3753
2125,-4.7169,-23.9695,-14.0151,2.1127,0.0,-28.6864,-11.9024,-40.5888
2126,-4.4277,-23.6128,-14.3174,2.1408,0.0,-28.0405,-12.1766,-40.2171
2127,-4.0072,-23.774,-13.9773,2.1013,0.0,-27.7812,-11.876,-39.6572
2128,-3.452,-24.2909,-13.5125,2.1824,0.0,-27.7429,-11.3301,-39.073
2129,-4.465,-23.6308,-14.3329,2.1444,0.0,-28.0958,-12.1885,-40.2843
2130,-4.5422,-23.5665,-14.3159,2.1527,0.0,-28.1087,-12.1632,-40.2719
2131,-2.7189,-24.2052,-13.826,2.1011,0.0,-26.9241,-11.7249,-38.649
2132,-2.9035,-24.3812,-13.8679,2.1685,0.0,-27.2847,-11.6994,-38.9841
2133,-3.7391,-23.8512,-14.0446,2.1761,0.0,-27.5903,-11.8685,-39.4588
2134,-3.9456,-24.1848,-14.0777,2.1715,0.0,-28.1304,-11.9062,-40.0366
2135,-3.9763,-23.7235,-13.9519,2.1912,0.0,-27.6998,-11.7607,-39.4605
2136,-4.2801,-23.8969,-13.7694,2.1306,0.0,-28.177,-11.6388,-39.8158
2137,-3.2686,-23.9552,-14.2331,2.1562,0.0,-27.2238,-12.0769,-39.3007
2138,-2.31,-24.4148,-14.1258,2.1251,0.0,-26.7248,-12.0007,-38.7255
2139,-4.6322,-23.9684,-13.7739,2.1562,0.0,-28.6006,-11.6177,-40.2183
2140,-4.7221,-24.224,-13.9916,2.1295,0.0,-28.9461,-11.8621,-40.8082
2141,-4.5698,-24.192,-14.3677,2.1708,0.0,-28.7618,-12.1969,-40.9587
2142,-2.979,-24.2608,-14.3728,2.1466,0.0,-27.2398,-12.2262,-39.466
2143,-2.1283,-24.2765,-13.9353,2.1474,0.0,-26.4048,-11.7879,-38.1927
2144,-4.3791,-24.072,-13.787,2.1762,0.0,-28.4511,-11.6108,-40.0619
2145,-3.5593,-23.6898,-14.5251,2.1085,0.0,-27.2491,-12.4166,-39.6657
2146,-4.459,-24.2419,-13.6526,2.1362,0.0,-28.7009,-11.5164,-40.2173
2147,-3.8208,-23.723,-14.232,2.1687,0.0,-27.5438,-12.0633,-39.6071
2148,-3.6513,-24.1739,-14.0943,2.1382,0.0,-27.8252,-11.9561,-39.7813
2149,-4.3058,-23.6691,-14.0105,2.1441,0.0,-27.9749,-11.8664,-39.8413
2150,-4.7673,-23.3203,-14.7208,2.1355,0.0,-28.0876,-12.5853,-40.6729
2151,-3.8025,-23.3646,-14.3613,2.123,0.0,-27.1671,-12.2383,-39.4054
2152,-4.8169,-24.1026,-14.2219,2.1218,0.0,-28.9195,-12.1001,-41.0196
2153,-4.6896,-23.8965,-14.024,2.168,0.0,-28.5861,-11.856,-40.4421
2154,-3.7299,-23.8112,-13.8848,2.0953,0.0,-27.5411,-11.7895,-39.3306
2155,-3.3397,-23.3102,-14.4453,2.0974,0.0,-26.6499,-12.3479,-38.9978
2156,-4.2088,-23.6221,-13.9315,2.1684,0.0,-27.8309,-11.7631,-39.594
2157,-4.6659,-24.9108,-13.5274,2.126,0.0,-29.5767,-11.4014,-40.9781
2158,-4.9646,-23.4166,-14.2531,2.1608,0.0,-28.3812,-12.0923,-40.4735
2159,-4.2876,-24.3456,-13.787,2.1297,0.0,-28.6332,-11.6573,-40.2905
2160,-4.8854,-24.0529,-14.0906,2.1476,0.0,-28.9383,-11.943,-40.8813
2161,-4.0536,-24.1052,-14.0852,2.124,0.0,-28.1588,-11.9612,-40.12
2162,-4.0931,-23.9985,-13.695,2.1339,0.0,-28.0916,-11.5611,-39.6527
2163,-3.6205,-24.1451,-13.8686,2.1726,0.0,-27.7656,-11.696,-39.4616
2164,-3.8001,-23.5581,-14.6855,2.1545,0.0,-27.3582,-12.531,-39.8892
2165,-4.5747,-25.0106,-14.0363,2.1474,0.0,-29.5853,-11.8889,-41.4742
2166,-3.8706,-23.4426,-14.5052,2.1277,0.0,-27.3132,-12.3775,-39.6907
2167,-3.5825,-24.4558,-13.8212,2.1335,0.0,-28.0383,-11.6877,-39.726
2168,-4.0937,-23.1746,-14.127,2.1157,0.0,-27.2683,-12.0113,-39.2796
2169,-4.8167,-24.8984,-13.0511,2.1529,0.0,-29.7151,-10.8982,-40.6133
2170,-2.6358,-24.4037,-14.355,2.1546,0.0,-27.0395,-12.2004,-39.2399
2171,-4.3603,-23.8839,-13.9055,2.1633,0.0,-28.2442,-11.7422,-39.9864
2172,-4.9459,-23.4397,-13.6307,2.142,0.0,-28.3856,-11.4887,-39.8743
2173,-3.8039,-24.1854,-14.001,2.1855,0.0,-27.9893,-11.8155,-39.8048
2174,-2.944,-24.1935,-13.6203,2.1464,0.0,-27.1375,-11.4739,-38.6114
2175,-3.7929,-24.1379,-13.7565,2.1222,0.0,-27.9308,-11.6343,-39.5651
2176,-4.6784,-23.2127,-14.0857,2.0934,0.0,-27.8911,-11.9923,-39.8834
2177,-4.2384,-24.5387,-13.9662,2.1027,0.0,-28.7771,-11.8635,-40.6406
2178,-4.6245,-24.403,-13.7203,2.147,0.0,-29.0275,-11.5733,-40.6008
2179,-4.3149,-24.1927,-14.2036,2.1217,0.0,-28.5076,-12.0819,-40.5895
2180,-4.3111,-24.0293,-13.6783,2.165,0.0,-28.3404,-11.5133,-39.8537
2181,-4.7787,-23.877,-13.5613,2.1533,0.0,-28.6557,-11.408,-40.0637
2182,-3.826,-24.1799,-13.9226,2.1233,0.0,-28.0059,-11.7993,-39.8052
2183,-4.9677,-23.4025,-14.0735,2.1637,0.0,-28.3702,-11.9098,-40.28
2184,-4.4148,-23.8623,-14.4108,2.1057,0.0,-28.2771,-12.3051,-40.5822
2185,-4.3764,-23.4194,-14.8091,2.119,0.0,-27.7958,-12.6901,-40.4859
2186,-4.3405,-24.7194,-13.7584,2.0869,0.0,-29.0599,-11.6715,-40.7314
2187,-4.4383,-23.757,-14.2065,2.141,0.0,-28.1953,-12.0655,-40.2608
2188,-4.6545,-23.5209,-14.417,2.1143,0.0,-28.1754,-12.3027,-40.4781
2189,-3.6067,-23.8166,-13.7887,2.1501,0.0,-27.4233,-11.6386,-39.0619
2190,-4.0891,-23.9936,-14.1673,2.1631,0.0,-28.0827,-12.0042,-40.0869
2191,-4.3651,-22.9902,-14.5886,2.13,0.0,-27.3553,-12.4586,-39.8139
2192,-3.6014,-23.9644,-13.9023,2.1139,0.0,-27.5658,-11.7884,-39.3542
2193,-2.5158,-24.4165,-13.9849,2.118,0.0,-26.9323,-11.8669,-38.7992
2194,-3.6084,-23.5343,-14.2652,2.1499,0.0,-27.1427,-12.1153,-39.258
2195,-3.3436,-23.6967,-14.2031,2.1057,0.0,-27.0403,-12.0974,-39.1377
2196,-3.1891,-23.5928,-14.3319,2.1855,0.0,-26.7819,-12.1464,-38.9283
2197,-3.7397,-23.2156,-14.5965,2.1869,0.0,-26.9553,-12.4096,-39.3649
2198,-3.2747,-23.3375,-14.5666,2.1499,0.0,-26.6122,-12.4167,-39.0289
2199,-3.4571,-24.0814,-14.2035,2.1544,0.0,-27.5385,-12.0491,-39.5876
2200,-3.1947,-23.917,-13.8664,2.1234,0.0,-27.1117,-11.743,-38.8547
2201,-3.2675,-23.3509,-14.559,2.1375,0.0,-26.6184,-12.4215,-39.0399
2202,-3.7475,-24.392,-13.3775,2.1084,0.0,-28.1395,-11.2691,-39.4086
2203,-3.7893,-24.2155,-13.9431,2.1432,0.0,-28.0048,-11.7999,-39.8047
2204,-3.995,-24.1383,-13.4286,2.1387,0.0,-28.1333,-11.2899,-39.4232
2205,-1.6213,-24.196,-13.6279,2.1361,0.0,-25.8173,-11.4918,-37.3091
2206,-4.0809,-24.273,-13.9406,2.146,0.0,-28.3539,-11.7946,-40.1485
2207,-4.5621,-23.4388,-14.1507,2.1473,0.0,-28.0009,-12.0034,-40.0043
2208,-3.8202,-24.3285,-13.8212,2.1742,0.0,-28.1487,-11.647,-39.7957
2209,-3.8041,-23.3652,-14.3553,2.1244,0.0,-27.1693,-12.2309,-39.4002
2210,-3.9236,-23.0387,-14.6585,2.0978,0.0,-26.9623,-12.5607,-39.523
2211,-4.6653,-24.2642,-14.2133,2.0906,0.0,-28.9295,-12.1227,-41.0522
2212,-3.8957,-23.3046,-14.0352,2.1684,0.0,-27.2003,-11.8668,-39.0671
2213,-4.0502,-24.1193,-13.9095,2.1912,0.0,-28.1695,-11.7183,-39.8878
2214,-4.5655,-24.2172,-13.7139,2.1739,0.0,-28.7827,-11.54,-40.3227
2215,-4.6161,-23.2771,-14.7932,2.1195,0.0,-27.8932,-12.6737,-40.5669
2216,-4.5886,-24.1249,-14.082,2.1131,0.0,-28.7135,-11.9689,-40.6824
2217,-4.0363,-24.0156,-14.3427,2.1204,0.0,-28.0519,-12.2223,-40.2742
2218,-4.2523,-23.918,-14.0432,2.1303,0.0,-28.1703,-11.9129,-40.0832
2219,-3.97,-24.0088,-14.0354,2.1246,0.0,-27.9788,-11.9108,-39.8896
2220,-4.8469,-23.0927,-13.7679,2.1303,0.0,-27.9396,-11.6376,-39.5772
2221,-4.1333,-23.8734,-13.9786,2.1625,0.0,-28.0067,-11.8161,-39.8228
2222,-4.6844,-23.8151,-14.1076,2.1433,0.0,-28.4995,-11.9643,-40.4638
2223,-3.5189,-23.6848,-14.4742,2.1125,0.0,-27.2037,-12.3617,-39.5654
2224,-3.8534,-23.8701,-14.5683,2.1745,0.0,-27.7235,-12.3938,-40.1173
2225,-4.8453,-24.0241,-14.0348,2.1431,0.0,-28.8694,-11.8917,-40.7611
2226,-3.1777,-23.3963,-14.7463,2.1463,0.0,-26.574,-12.6,-39.174
2227,-4.3651,-23.3029,-14.461,2.1582,0.0,-27.668,-12.3028,-39.9708
2228,-3.8164,-24.3138,-13.9059,2.1698,0.0,-28.1302,-11.7361,-39.8663
2229,-3.9386,-23.5861,-14.0554,2.1116,0.0,-27.5247,-11.9438,-39.4685
2230,-4.7141,-23.6928,-14.0239,2.1579,0.0,-28.4069,-11.866,-40.2729
2231,-4.5592,-23.062,-14.3049,2.1385,0.0,-27.6212,-12.1664,-39.7876
2232,-3.2435,-24.1112,-14.041,2.1506,0.0,-27.3547,-11.8904,-39.2451
2233,-4.2256,-23.3596,-14.6507,2.1089,0.0,-27.5852,-12.5418,-40.127
